Tweet;Classfy
RT @malicman: @pdamtirtawening no.langganan 00203940382 sdh 5 hri krisis air bersih, @ridwankamil @OdedMD @PRFMnews ada apa gerangan?!;Keluhan
@dbmpkotabdg ieu info deui sapanjang jl. Ibu inggit ganarsih (simpang moh.toha - otista) PJU na pareum, mun teu lepat aya 3 PJU. Hatur nuhun;Keluhan
@dbmpkotabdg info PJU jl.Cikawao (simpang cikawao-karapitan) pareum. Hatur nuhun https://t.co/6S7RgW13g3;Keluhan
@dbmpkotabdg 3-4 PJU di kiri jl.Otista setelah simpang pungkur-pasirkoja pareum #InfoPJU;Keluhan
RT @ary_is_mail: Punten ieu lampu PJU di jl.pungkur (dekat hotel brawijaya) pareum. Hatur nuhun @dbmpkotabdg https://t.co/LYt6ZYNg3Q;Keluhan
@ridwankamil punten kantos lapor via twitter dbmp 18 nov, persimpangan selokan sejajar jl dg gorong2 yg melintas jln https://t.co/bVGEfNvQR1;Keluhan
RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…;Keluhan
RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…;Keluhan
@ridwankamil punten kang, tadi abdi nguriling bbrapa tmn di bdg, lansia, petpark, jomblo, film dll, kok pada gelap2an yaa..., kesannya kumuh;Keluhan
@ridwankamil bikin trotoar kok acak2an bos. Liat jalan wastu, teu tuntas2. Pasang,  bongkar, pasang,bongkar. #mencurigakan;Keluhan
Pak apakah ini benar? Tlg ditindak lanjuti... Seram sekali, apalagi untuk pengendara motor perempuan. @ridwankamil https://t.co/yF1yF4IU8K;Keluhan
@dbmpkotabdg punteun kange jajaran dbmp juara .lampu anu di jl aceh anu nyorot ka x dprd kapungkur pareum.nhuhun https://t.co/2HV2eT45lZ;Keluhan
Pak,emang kalo orang buang sampah di TPS harus bayar ya? @ridwankamil;Keluhan
Semalam PJU Pahlawan dr simp Surapati hingga TMP padam, knp ya @dbmpkotabdg @infobdg @PRFMnews;Keluhan
@ridwankamil Kang Emil, punten saya di Cigadung ada yg puter kasidahan kayanya pake toa mesjid. Saya muslim, tp saya merasa terganggu.;Keluhan
@ridwankamil ,Kang Emil, knp ya truk2 brt ga blh lwt surya sumantri. Jd mrk lwt jln cibogo/mustang. Kwalitas jln kan beda. Jd jln pd retak.;Keluhan
"Pa @ridwankamil @infobandung dr arah sukajadi di bwh fly over skrg ini suka kumpul remaja2 yg ngelem"" pa";Keluhan
Banyak sekali orng luar yang kerja di bandung, sedangkan orng pribumi menjadi pengangguran di kotanya sendiri, mohon solusinya?@ridwankamil;Keluhan
Ada apa dengan pdam kota tasikmalaya? Khususnya di singaparna. Airnya mati terus. Mohon info no tlp nya. Tq @pdamtirtawening;Keluhan
@pdamtirtawening @ridwankamil udah seminngu ini air di daerah kami RW. 11 Kelurahan Babakan G Ngalir, ada apa pak, apa stok air pdam habis .;Keluhan
@pdamtirtawening @ridwankamil sudah semiggu ini pdam di daerah kami g ngalir, apa stok air pdam habis ...........;Keluhan
@pdamtirtawening heran, dari kmrn mlm smp skrg air gak ngalir knp ya? Apa ikut libur panjang jg? Cc: @ridwankamil;Keluhan
Pa tolong segera ditanggulangi kenapa tidak ngocor ? Alamatnya d jln cikutra gg sekepondok 1 atas nama suhartono @pdamtirtawening;Keluhan
Sudah beberapa bulan air dari @pdamtirtawening susah sekali ngalir, tiap ngalir tengah mlm itupun cuma beberapa jam Cc: @ridwankamil;Keluhan
@pdamtirtawening padahal ini didalam kota, buat mandi, buang air, apalagi nyuci susah sekali Cc: @ridwankamil;Keluhan
Kalo kang @ridwankamil mah pasti ngalir terus ya pasokan air dari @pdamtirtawening nya, secara walikota ya, da kami ma apa atuh cuma rakyat;Keluhan
@Satpolppbdg ass pak saya liat daerah kiaracondong depan garmen banyak yg jualan liar jalan jadi macet mohon di tertibkan @ridwankamil;Keluhan
@Satpolppbdg mohon di tertibkan pkl jalan kiaracondong di garmen nya bikin macet @Kec_Kircon @ridwankamil @OdedMD;Keluhan
Kang @dbmpkotabdg punten pisan eta di jalan pagarsih depan TPS ada bekas galian proyek sodetan di tengah jalan asa garinjul upami lewat. THX;Keluhan
Pkl kepatihan oge minuhan trotoar RT @PRFMnews: 10.02: RT @jantanpp: Pasar baru cc: @ridwankamil @Satpolppbdg https://t.co/osUzSNKzvr;Keluhan
S. Cidurian (deket pintu air) hari ini airnya hitam sekali, pasti ada yg buang limbah. Gimana ini? cc @dbmpkotabdg @ridwankamil;Keluhan
RT @wignyowisastro: @pdamtirtawening : Dari nmr pelanggan 00A06600370, Margahayu Raya J-II-37, mohon info sudah beberapa hari air tidak kel…;Keluhan
@ridwankamil pa,cihampelas punya segalanya, apapun yg di cari pasti ada,cuman 1 yang kurang.Trotoar buat pejalan kaki, semua di pake parkir.;Keluhan
@ridwankamil kang punten di jalan gatsu payun salon london beauty center..tumpukan sampah tos lami teu angkut. https://t.co/CAVtW4HsEb;Keluhan
@ridwankamil pak punten di pantau di daerah pasteur banyak anak kecil yang suka ngambil barang pengendara motor.  Sangat meresahkan pak;Keluhan
Assalamualaikum. Pa/bu air maaf pdam blm juga mengalir di kel babakan sari kec kiaracondong. cc bpk @ridwankamil;Keluhan
@ridwankamil  pak tolong th ajaran 2016,msuk sekolah berdasar kan rayon biar tdak ada sklh siang karena kelebihan murid gedung tadi ckup;Keluhan
@ridwankamil tos bulak balik ke kec.bandung kulon meni seuer alesana,abdi rumaos butuh pa e-ktp kanggo kebutuhan damel dll,nuhun sateuacana;Keluhan
@dbmpkotabdg @ridwankamil lampu penerang jln di jl. Jend sudirman mati ada 10 titik lbh mhn diperbaiki utk menghindari tdk kejhtan. Trims;Keluhan
yth Pak @ridwankamil mohon ditindak pengamen yg berada di seputaran jln asia afrika.Meminta dng paksa.;Keluhan
"pak @ridwankamil @PRFMnews angkot #sarijadi-ciroyom supirnya ga rapi.kl ada tmnnya ikut,kaki naik ke atas dashbor,trus ngerokok supir&amp;tmnnya";Keluhan
lapor pak @ridwankamil di psr kosambi pengunjung banyak komplen thd adanya pengamen. Minta solusi;Keluhan
@Satpolppbdg Tolong diterbitkan para pengamen di sekitar jln asia Afrika, mereka meminta dengan paksa. Terima Kasih;Keluhan
@ridwankamil pak tertibkan parkir liar yg ada di bandung, meresahkan dan jadi sarang preman;Keluhan
RT @yetiezy: @ridwankamil  ya pak trimksih di kelrhan,kec. tak ada lgi pungli,tpi ada sdn yang suka pungli dg alasan beli cet atau sejenis …;Keluhan
RT @yetiezy: @ridwankamil  pak tolong th ajaran 2016,msuk sekolah berdasar kan rayon biar tdak ada sklh siang karena kelebihan murid gedung…;Keluhan
RT @asepeboy10: @ridwankamil tos bulak balik ke kec.bandung kulon meni seuer alesana,abdi rumaos butuh pa e-ktp kanggo kebutuhan damel dll,…;Keluhan
punten pak, masa ankkcl 5thn di buskota berdiri bayar pula,bus kota jurusan dago-lw.panjang, nuhun pak @ridwankamil https://t.co/1lk4ZjBm15;Keluhan
@ridwankamil sekalian patroli utk para parkir liar yg ada dijalan di bdg. Tdk bisa membedakan mana tmpt parkir dan mana ruas jalan pak.nuhun;Keluhan
Sudah 6 Hari air @pdamtirtawening tidak keluar di Jl.Kampus 5, Bbk.Sari, Kiaracondong, @ridwankamil No. Pelanggan 00205010570, mohon solusi;Keluhan
Sudah 4 Hari air @pdamtirtawening tidak keluar di Jl.Kampus 5, Bbk.Sari, Kiaracondong, @ridwankamil No. Pelanggan 00205010570, mohon solusi;Keluhan
@ridwankamil assalamualaikum pak, di rt 1 rw 7 kelurahan maleber ada taman yang di bangun pemkot. tp ga ada tempat sampah bisa di bantu pak?;Keluhan
@ridwankamil punten pak lapor di Jl.Babakan Ciparay Gg.Pak Abid Bandung ada pabrik basreng yg baunya menyengat,mhn ditinjau,RT/RW tdk respon;Keluhan
Billboard menutup trotoar,sehingga pejalan kaki harus berjalan kebadan jalan di Jl.Ibrahim Ajie Binong @Satpolppbdg https://t.co/vdlGTwVS1J;Keluhan
RT @AdamMaulud: Didinyamah kieu ?? bosss! Kumaha pak? @ridwankamil daerah sapharuhai yeuh kang parkir liar seeur pisan atuhda-.- https://t.c…;Keluhan
@dbmpkotabdg kapan ya jl jatihandap ada pju led kaya jl yg lain sdh diajukan di musrembang tapi tdak ada hasilnya terima kasih dbmp;Keluhan
@ridwankamil pak,jadi banyak org yg lewat toha. Banyak plat B skrg lewat situ.Sya yang mau ke rumah sakit di daerah dago, pasteur jadi susah;Keluhan
@infobdg @ridwankamil pak mobil saya kejatohan ranting pohon si jalan cemara selatan mhn perhatiannya https://t.co/ngiBornXnk;Keluhan
"i love Bdg tp ga berani protes langsg.dtunggu inovasi thd angkot yg beli rokok di pasteur&amp;yg ada tmnnya naikin kaki ke dashbor @ridwankamil";Keluhan
@ridwankamil aslmkm kang, punten.. roda sampah payuneun komp muara di jl peta lingkar selatan meni ka jalan2, hawek... nuhun;Keluhan
Pak wali @ridwankamil katanya bandung kota adipura tapi kok sampahnya ditimbun di depan halaman saya ? (Jln dago) https://t.co/yaZk5nn2nK;Keluhan
RT @yuliantoian: Punten, @pdamtirtawening air di rumah saya jalan samarinda no.25, antapani tdk mengalir. Mohon ditindak lanjuti...;Keluhan
@ridwankamil kalo yang nakal tukang sampah nya apa hukumannya ? Ini di halaman kost saya saat ini (dago 325) https://t.co/06pZLzWTjr;Keluhan
Punten ah,ieu masih macet keneh d stopan leuwi panjang,masih seeur bus sareng angkot clek d mana wa,@ridwankamil @dishub_kotabdg;Keluhan
@pdamtirtawening bade dikocorkeun tabuh sabaraha cai teh kang? ti kmri wengi can ngocor keneh wae Cc: @ridwankamil;Keluhan
@ridwankamil pak wali, ieu foto rumah2 liar di pinggir sungai cikapundung... makin hari makin bertambah https://t.co/RdBefESYbW;Keluhan
@ridwankamil pa dsepanjang sungai maleer jln gatotsubroto msh banyak warga yg buang sampah k sungai..kmha solusiny y meni teu nyaladar ny??;Keluhan
Kang emil Tolong jgn ada yg bakar2 sampah di tempat umum. Kalo mau bakar pake alat yg ga ada asap (incinerator) @ridwankamil @bplh_kotabdg;Keluhan
Pa @ridwankamil knp lampu penerangan jalan sepanjang astana anyar smp pasir koja mati?Hemat energi? Meni gelap ih :(;Keluhan
Lubang di tengah jalan Ahmad Yani depan jalan katapang,cukup dalam berbahaya bagi pengendara motor @ridwankamil @dbmpkotabdg;Keluhan
Pak @ridwankamil ini contoh pengendara motor yg tidak sabar di jl asia afrika trotoar bagus gini .. masa pake motor https://t.co/ZZEh455q35;Keluhan
RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…;Keluhan
@eka_harijanto @dbmpkotabdg @binamargajabar @Deddy_Mizwar_ @PRFMnews dpan komplek kursi jl moh toha jl baru dibangun kok sdh berlubang;Keluhan
@ridwankamil keluar bh batu malah lbh macet pak. Oya itu trotoar di sekira jl. PHH.Mustofa pot bunganya ngalangin pejalan kaki...kmh ateuhhh;Keluhan
Pa @ridwankamil di sepanjang jalan dipenogoro banyak mobil yg berjualan emg boleh ya? Menurut saya mengganggu keindahan pak.;Keluhan
Belum ada prubahan, air pam sejak 2hari komplen, blm jg ada tndak lnjut.. @ridwankamil @pdamtirtawening  @OdedMD @aheryawan @Deddy_Mizwar_;Keluhan
RT @malicman: Belum ada prubahan, air pam sejak 2hari komplen, blm jg ada tndak lnjut.. @ridwankamil @pdamtirtawening  @OdedMD @aheryawan @…;Keluhan
@dbmpkotabdg min punten jl permata tamansari raya arcamanik pju mati sudah beberapa hari. Nuhun;Keluhan
#suaraBDG via @detandradi : Lampu lalin simpang dago dari arah dago bawah sama dr arah DU mati cc: @dishub_kotabdg https://t.co/avTrJ1isiF;Keluhan
RT @infobdg: #suaraBDG via @detandradi : Lampu lalin simpang dago dari arah dago bawah sama dr arah DU mati cc: @dishub_kotabdg https://t.c…;Keluhan
RT @infobdg: #suaraBDG via @detandradi : Lampu lalin simpang dago dari arah dago bawah sama dr arah DU mati cc: @dishub_kotabdg https://t.c…;Keluhan
RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…;Keluhan
RT @infobdg: #suaraBDG via @detandradi : Lampu lalin simpang dago dari arah dago bawah sama dr arah DU mati cc: @dishub_kotabdg https://t.c…;Keluhan
@pdamtirtawening skr aja jam segini blm ngalir pd begadang, cek dong simp nya;Keluhan
RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…;Keluhan
@pdamtirtawening di tempat kami air ledeng sudah 2 hari 2 malam tidak keluar mohon di perhatikan. Daerah jl.wuluku I babakan sari kircon.tks;Keluhan
@pdamtirtawening begadang smp 05.30 air blm ngocor,kumaha PDAM kmrn sore nggak mandi masa pagi ini juga nggak mandi.;Keluhan
cc @dbmpkotabdg RT @9a91e5dff0404eb  sdh lapor berkali2 tp tdk ada respon,gorong2 amblas di jl Turangga 25, malah diatasny  dl trbuka jd pos;Keluhan
RT @PRFMnews: cc @dbmpkotabdg RT @9a91e5dff0404eb  sdh lapor berkali2 tp tdk ada respon,gorong2 amblas di jl Turangga 25, malah diatasny  d…;Keluhan
Pa @ridwankamil @bpptbdg , kalau tentara yang bangun nggak penting IMB di DAS Cibeunying pula lokasi di jl.cisokan. https://t.co/GxPe4v9lST;Keluhan
RT @9a91e5dff0404eb: @ridwankamil punten kantos lapor via twitter dbmp 18 nov, persimpangan selokan sejajar jl dg gorong2 yg melintas jln h…;Keluhan
@dishub_kotabdg @ridwankamil @TMCJabar  lampu TL per4an dago-dipati ukur (ruas DU) mati https://t.co/6n2OwKVQWr;Keluhan
@pdamtirtawening herannya, ttangga kami, dpan rumah jstru air berlimpah,.. kmi stu rt tidak.., smoga dpt terselesaikan;Keluhan
@ridwankamil pak,didaerah rmh saya tidak ada pembuangan air kotor,malah ditutup sama RT nya, gk didenger bwt bikin selokan, ktnya biaya lg..;Keluhan
Pak @ridwankamil banyak sampah dan pecahan botol beling di Taman Musik... https://t.co/ewaWnAalAX;Keluhan
RT @ardyalingga26: Plat B doyan nyampah, hajar lah @TadjiUINBdg: @ridwankamil lapor pak;Keluhan
Perlu ada @Satpolppbdg yg standby msh byk yg merokok sembarangan.. Puntung rokok dmn2 https://t.co/ol2NEGrylV;Keluhan
RT @kangsodiq: Perlu ada @Satpolppbdg yg standby msh byk yg merokok sembarangan.. Puntung rokok dmn2 https://t.co/ol2NEGrylV;Keluhan
"@kangsodiq: Perlu ada @Satpolppbdg yg standby msh byk yg merokok sembarangan.. Puntung rokok dmn2 https://t.co/oLGaNNm3W5""di angkot!!!""";Keluhan
12.50 Trotoar sebelah kiri di pake lahan parkir di jalan dalam kaum @ridwankamil @IWGinting @PRFMnews https://t.co/U8CyZ26H3p;Keluhan
pgn cpt naik cable car biar ga ketemu angkot yg supirnya ga mau berenti ngerokok!! @ridwankamil @PRFMnews @BDGcleanaction @Bandung_Dinkes;Keluhan
12.53: RT @Bimapratama811: Trotoar sebelah kiri di pake lahan parkir di jalan dalam kaum @ridwankamil @IWGinting  https://t.co/RJaTM9AUXb;Keluhan
RT @PRFMnews: 12.53: RT @Bimapratama811: Trotoar sebelah kiri di pake lahan parkir di jalan dalam kaum @ridwankamil @IWGinting  https://t.c…;Keluhan
RT @PRFMnews: 12.53: RT @Bimapratama811: Trotoar sebelah kiri di pake lahan parkir di jalan dalam kaum @ridwankamil @IWGinting  https://t.c…;Keluhan
RT @PRFMnews: 12.53: RT @Bimapratama811: Trotoar sebelah kiri di pake lahan parkir di jalan dalam kaum @ridwankamil @IWGinting  https://t.c…;Keluhan
@ridwankamil @infobdg jalur Soreang-Banjaran bur-ber dg kecepatan motor-mobil yg cukup tinggi. Bahaya, terjadi tiap hari.;Keluhan
@ridwankamil Pintu keluar GT Toha traffic lightnya sering mati, jln jd semrawut ada pak polisi (cont) https://t.co/Pe2i13Gdiw;Keluhan
RT @vivi200679: pgn cpt naik cable car biar ga ketemu angkot yg supirnya ga mau berenti ngerokok!! @ridwankamil @PRFMnews @BDGcleanaction @…;Keluhan
"RT @vivi200679: @kangsodiq: Perlu ada @Satpolppbdg yg standby msh byk yg merokok sembarangan.. Puntung rokok dmn2 https://t.co/oLGaNNm3W5""…""";Keluhan
RT @superulil: Avanza F 1636 SK ini kepergok 2x buang sampah d tol pasteur. Beli tempat sampah woy! ???? cc: @infobdg @ridwankamil https://t.…;Keluhan
@ridwankamil misi pak, Saya lagi di bandung melihat banyak eksploitasi monyet dengan topeng monyet. Kasian pak monyetnya di tarik2 begitu ??;Keluhan
@ridwankamil kang tadi saya liat mobil plat B buang sampah sembarangan di psr baru,pas ditegur baik baik malah balik marah. Sebel da iihh...;Keluhan
@ridwankamil ini teh gimana kang mobil2 plat luar seenaknya parkir, muter balik ga ada sopan santunnya gini :(;Keluhan
Punten kang@ridwankamil, di jalan subang antapani seeur mobil nu parkir disembarang tempat, ngagokan jalan. Mohon ditindak @infobdg;Keluhan
Bau apa WOW bau sampah at Sekelimus @kel_batununggal terbawa angin dri TPS Jl.Sekelimus Barat mohon d perhatikan @PDKEBERSIHAN @ridwankamil;Keluhan
RT @indra_bhendo: Bau apa WOW bau sampah at Sekelimus @kel_batununggal terbawa angin dri TPS Jl.Sekelimus Barat mohon d perhatikan @PDKEBER…;Keluhan
@infobdg @ridwankamil pak mobil saya kejatohan ranting pohon si jalan cemara selatan mhn perhatiannya https://t.co/No3TNWniOV;Keluhan
Pa emg klo ke baksil popotoan aja bayar goceng gt perorangnya? Naha aku ngan popotoan aja diitghn sm sejenis preman daerah sini@ridwankamil;Keluhan
RT @infobdg: #suaraBDG via @likalylk: mobil saya kejatohan ranting pohon di jl cemara selatan mhn perhatiannya cc: @diskamtam https://t.co/…;Keluhan
RT @infobdg: #suaraBDG via @likalylk: mobil saya kejatohan ranting pohon di jl cemara selatan mhn perhatiannya cc: @diskamtam https://t.co/…;Keluhan
@ridwankamil kang punten, d rel kereta api jalan laswi bnyk yg u-turn, bikin macet, tlg d amankan tq;Keluhan
@infobdg  @ridwankamil : parkir tiap sore di jl. R.E Martadinata... bikin macet https://t.co/hJ4Vr01x0z;Keluhan
Pak @ridwankamil jam operasional bis damri dr leuwipjg diperpanjang dong pak.... Naik angkot ga nyaman, ngetem nya lama banget...;Keluhan
Dari 2 hari kemarin sudah komplain jawabannya 'iya nanti disampaikan sama yg piket' tp mana? @pdamtirtawening @ridwankamil;Keluhan
Sampai sy gak bisa jumatan karena gak ada air untuk mandi;Keluhan
@pdamtirtawening mohon bantuan segera, pipa pdam pecah, air meluber. Alamat: ruko setrasari plaza c no 3;Keluhan
@ridwankamil tolong lampu merah di perempatan daerah dago d perbaiki yang deket unikom, mati mulu;Keluhan
mobil hoda jazz warna merah plat B nubruk anu hamil dipagerwangi trs kabur..teu tanggung jawab @ridwankamil;Keluhan
Pak @ridwankamil ningali di TL mah air pdam di babakansari teu ngalalocor, tos teu ibak ti kamari pa, tiasa di bantos pak?;Keluhan
PJU Jl.Veteran mulai simp Sunda hingga A.Yani padam @dbmpkotabdg @PRFMnews @PemkotBdg;Keluhan
Kanggo wargi nu cai @pdamtirtawening na teu ngocor2,hayu nga'doa mugi dipasihan sabar sareng rizki kanggo ngadamel sumur bor.cc@ridwankamil;Keluhan
@pdamtirtawening teu acan ngocor wae dugi dinten ieu..punten aya dua sasih..punten pisan diantos dirorompok..punten;Keluhan
"Setiap sabtu &amp; ahad kami tdk lagi bisa keluar dgn nyaman krn macet yg tdk manusiawi.Itu sebenarnya jalur sepedaan, tlg diatur @ridwankamil";Keluhan
@TaubahS @ridwankamil kemacetan disebabkan peningkatan volume kendaraan yg akan menuju kawasan lembang cc @tmc_restabesbdg @dishub_kotabdg;Keluhan
@dbmpkotabdg @ridwankamil @tmc_restabesbdg @dishub_kotabdg masa dr PPR ITB ke luar jln dago kl sabtu minggu 30-60 mnt.Hrs ada solusi u kami;Keluhan
RT @TaubahS: @dbmpkotabdg @ridwankamil @tmc_restabesbdg @dishub_kotabdg masa dr PPR ITB ke luar jln dago kl sabtu minggu 30-60 mnt.Hrs ada …;Keluhan
@dbmpkotabdg @ridwankamil @tmc_restabesbdg @dishub_kotabdg jln jadi rusak berat akibat kemacetan diakhir pekan. Beban jalan terlalu berat;Keluhan
@ridwankamil kang emil,tolong di tata pasar ciroyom yg sampai tengah jalan,sama dipati ukur kalau pagi sampai tengah juga,biar gak semrawut;Keluhan
@ridwankamil pak, jalan dago arah lembang deket terminal macet parah tiap kali ada polisi cepe, malu sama pendatang luar kota;Keluhan
RT @MIDORI_BANDUNG: @ridwankamil pak, jalan dago arah lembang deket terminal macet parah tiap kali ada polisi cepe, malu sama pendatang;Keluhan
Pak wali @ridwankamil, usul kalo bisa tolong buatkan masjid sepanjang jalan soekarno-hatta. Biar mudah utk yg mau ke luar bandung beribadah;Keluhan
"@PRFMnews @dbmpkotabdg ; kpn giliran PJU di jln Parakam Waas diperbaiki ?";Keluhan
@pdamtirtawening sampai hari ini air msh sering mati. Mohon info kami hrs menghubungi kemana? Nuhun;Keluhan
Punten @pdamtirtawening, bade tumaros .. Kenapa ya klo ada hari2 besar/libur nasional air teh sok teu ngocor? Nuhun.;Keluhan
